266,2023-03-29 00:00:00,0,675,"398 بضاعة فاتورة رقم "
266,2023-04-05 00:00:00,500,0,دفعة
266,2023-05-12 00:00:00,600,0,دفعة
266,2023-05-19 00:00:00,200,0,دفعة
266,2023-05-26 00:00:00,500,0,دفعة
266,2023-06-01 00:00:00,625,0,دفعة خالص الحساب
266,2023-08-19 00:00:00,0,3400,"468 بضاعة فاتورة رقم "
266,2023-08-19 00:00:00,700,0,دفعة
266,2023-08-30 00:00:00,500,0,دفعة
266,2023-09-02 00:00:00,700,0,دفعة
266,2023-09-04 00:00:00,0,3390,"479 بضاعة فاتورة رقم "
266,2023-09-04 00:00:00,1000,0,دفعة
266,2023-09-08 00:00:00,500,0,دفعة
266,2023-09-14 00:00:00,0,2335,"485 بضاعة فاتورة رقم "
266,2023-09-14 00:00:00,1000,0,دفعة
266,2023-09-23 00:00:00,500,0,دفعة
266,2023-10-02 00:00:00,200,0,دفعة
266,2023-10-20 00:00:00,300,0,دفعة
266,2023-10-27 00:00:00,300,0,دفعة
266,2023-11-02 00:00:00,300,0,دفعة
266,2023-11-16 00:00:00,300,0,دفعة
266,2023-11-24 00:00:00,300,0,دفعة
266,2023-12-01 00:00:00,300,0,دفعة
266,2023-12-06 00:00:00,300,0,دفعة
266,2023-12-15 00:00:00,300,0,دفعة
266,2023-12-25 00:00:00,300,0,دفعة
266,2024-01-01 00:00:00,335,0,دفعة
268,2021-11-01 00:00:00,0,4200,"1 بضاعة فاتورة رقم "
268,2021-11-01 00:00:00,4200,0," مشتريات عدد 20 جركن زيت 5000 * 210 جنيه "
268,2021-11-17 00:00:00,7000,0,سداد دفعة
268,2021-11-17 00:00:00,5000,0,سداد دفعة
268,2021-11-20 00:00:00,5000,0,سداد دفعه
268,2021-11-20 00:00:00,10000,0,سداد دفعه
268,2021-11-20 00:00:00,11400,0,سداد دفعه
268,2021-11-30 00:00:00,0,38400,"1 بضاعة فاتورة رقم "
268,2022-01-24 00:00:00,0,10400,"1 بضاعة فاتورة رقم "
268,2022-01-24 00:00:00,10400,0,قيمة 52 زيت شيل 5000 اصفر*200 جنيه
268,2022-02-12 00:00:00,0,8000,"1 بضاعة فاتورة رقم "
268,2022-02-12 00:00:00,8000,0,قيمة 20 عبوة زيت 10000
268,2022-03-05 00:00:00,0,8260,"1 بضاعة فاتورة رقم "
268,2022-03-19 00:00:00,0,15000,"1 بضاعة فاتورة رقم "
268,2022-03-19 00:00:00,15000,0,
268,2022-03-25 00:00:00,2000,0,
269,2021-11-13 00:00:00,2580,0,
269,2021-11-24 00:00:00,0,5560,"1 بضاعة فاتورة رقم "
269,2021-11-24 00:00:00,5560,0,قيمة فاتورة رقم 12021 فى 2021/11/24
269,2021-11-27 00:00:00,0,1680,"42693 بضاعة فاتورة رقم "
269,2021-11-27 00:00:00,1680,0,قيمة فاتورة زيت مانول رقم 42693
269,2021-11-30 00:00:00,0,2580,"1 بضاعة فاتورة رقم "
269,2021-12-02 00:00:00,0,2500,"12045 بضاعة فاتورة رقم "
269,2021-12-02 00:00:00,2500,0,قيمة فاتورة رقم 12045 زيت فتيس ديكسرون6 1 لتر
269,2021-12-03 00:00:00,0,1900,"1 بضاعة فاتورة رقم "
269,2021-12-04 00:00:00,1900,0,قيمة فاتورة ادوات ميكانيكا اضيفت خطا لشركة مانول
269,2021-12-11 00:00:00,0,1782,"1 بضاعة فاتورة رقم "
269,2021-12-11 00:00:00,1782,0,قيمة 12 زيت فتيس * 150
269,2021-12-18 00:00:00,1380,0,"قيمة فاتورة رقم 12581 "
269,2021-12-18 00:00:00,0,1380,"12581 بضاعة فاتورة رقم "
269,2021-12-25 00:00:00,0,1380,"1 بضاعة فاتورة رقم "
269,2021-12-25 00:00:00,1380,0,قيمة 12 لتر زيت فتيس * 115 جنيه
269,2021-12-27 00:00:00,0,3980,"1 بضاعة فاتورة رقم "
269,2021-12-27 00:00:00,3980,0,قيمة فاتورة رقم 10254 زيت فتيس ديكسرون6 + SP3
269,2022-02-08 00:00:00,0,2600,"1 بضاعة فاتورة رقم "
269,2022-02-08 00:00:00,2600,0,زيت فتيس ديكسرون6   20 *130
269,2022-02-15 00:00:00,0,3980,"1 بضاعة فاتورة رقم "
269,2022-02-15 00:00:00,3980,0,فاتورة زيت فتيس مانول
269,2022-02-22 00:00:00,3980,0,حساب زيت فتيس
269,2022-02-22 00:00:00,0,3980,"1 بضاعة فاتورة رقم "
269,2022-03-08 00:00:00,0,1620,"1 بضاعة فاتورة رقم "
269,2022-03-08 00:00:00,1620,0,زيت فتيس مانول
269,2026-03-10 00:00:00,0,47600,"831 بضاعة فاتورة رقم "
269,2026-03-10 00:00:00,47600,0,مانول
270,2021-10-04 00:00:00,300,0,دفعة من الحساب
270,2021-10-11 00:00:00,205,0,دفعة من الحساب
270,2021-10-11 00:00:00,0,100,"1 بضاعة فاتورة رقم "
270,2021-10-12 00:00:00,100,0,دفعة من الحساب
270,2021-10-13 00:00:00,200,0,دفعة من الحساب
270,2021-10-15 00:00:00,200,0,دفعة من الحساب
270,2021-10-18 00:00:00,0,230,"1 بضاعة فاتورة رقم "
270,2021-10-19 00:00:00,0,420,"1 بضاعة فاتورة رقم "
270,2021-10-19 00:00:00,220,0,دفعة من الحساب
270,2021-10-26 00:00:00,0,100,"1 بضاعة فاتورة رقم "
270,2021-10-26 00:00:00,300,0,سداد قيمة الحساب
270,2021-10-27 00:00:00,0,195,"1 بضاعة فاتورة رقم "
270,2021-10-27 00:00:00,195,0,سداد قيمة فاتورة مستلزمات دوكو
270,2021-11-01 00:00:00,0,565,"1 بضاعة فاتورة رقم "
270,2021-11-01 00:00:00,365,0,دفغة من الحساب
270,2021-11-03 00:00:00,200,0,باقى الحساب
270,2021-11-08 00:00:00,0,75,"1 بضاعة فاتورة رقم "
270,2021-11-08 00:00:00,75,0,"ورق صنفرة "
270,2021-11-17 00:00:00,400,0,باقى 200
270,2021-11-24 00:00:00,80,0,دفعة من الحساب
270,2021-11-26 00:00:00,0,540,"1 بضاعة فاتورة رقم "
270,2021-11-26 00:00:00,300,0,دفعة من الحساب
270,2021-11-27 00:00:00,0,320,"1 بضاعة فاتورة رقم "
270,2021-11-27 00:00:00,150,0,دفعة من الحساب
270,2021-11-30 00:00:00,0,480,"1 بضاعة فاتورة رقم "
270,2021-12-04 00:00:00,200,0,"دفعة من الحساب "
270,2021-12-07 00:00:00,0,750,"1 بضاعة فاتورة رقم "
270,2021-12-07 00:00:00,760,0,دفعة من الحساب
270,2021-12-13 00:00:00,200,0,باقى الحساب
270,2021-12-15 00:00:00,0,2580,"1 بضاعة فاتورة رقم "
270,2021-12-15 00:00:00,1860,0,"قيمة 6 كيلو ورنيش 60-50 *310 "
270,2021-12-20 00:00:00,200,0,دفعة من الحساب
270,2021-12-20 00:00:00,0,100,"1 بضاعة فاتورة رقم "
270,2021-12-23 00:00:00,120,0,دفعة من الحساب
270,2021-12-29 00:00:00,500,0,دفعة
270,2021-12-29 00:00:00,0,365,"1 بضاعة فاتورة رقم "
270,2022-01-05 00:00:00,200,0,دفعة من الحساب
270,2022-01-07 00:00:00,0,420,"1 بضاعة فاتورة رقم "
270,2022-01-07 00:00:00,420,0,دفعة
270,2022-01-12 00:00:00,165,0,تصفية الحساب
270,2022-01-17 00:00:00,0,555,"1 بضاعة فاتورة رقم "
270,2022-01-18 00:00:00,0,240,"1 بضاعة فاتورة رقم "
270,2022-01-18 00:00:00,20,0,دفعة
270,2022-01-18 00:00:00,275,0,دفعة
270,2022-01-18 00:00:00,0,150,"1 بضاعة فاتورة رقم "
270,2022-01-19 00:00:00,0,720,"1 بضاعة فاتورة رقم "
270,2022-01-19 00:00:00,470,0,دفعة
270,2022-01-22 00:00:00,400,0,دفعة
270,2022-02-01 00:00:00,0,100,"1 بضاعة فاتورة رقم "
270,2022-02-01 00:00:00,325,0,دفعة
270,2022-02-05 00:00:00,0,355,"1 بضاعة فاتورة رقم "
270,2022-02-05 00:00:00,330,0,دفعة
270,2022-02-08 00:00:00,0,0,"1 بضاعة فاتورة رقم "
270,2022-02-08 00:00:00,0,540,"1 بضاعة فاتورة رقم "
270,2022-02-08 00:00:00,500,0,دفعة
270,2022-02-09 00:00:00,0,1080,"1 بضاعة فاتورة رقم "
270,2022-02-09 00:00:00,500,0,دفعة
270,2022-02-14 00:00:00,200,0,دفعة
270,2022-02-16 00:00:00,220,0,دفعة
270,2022-02-28 00:00:00,300,0,دفعة
270,2022-03-03 00:00:00,200,0,دفعة
270,2022-03-03 00:00:00,0,280,"1 بضاعة فاتورة رقم "
270,2022-03-07 00:00:00,0,690,"1 بضاعة فاتورة رقم "
270,2022-03-07 00:00:00,280,0,دفعة
270,2022-03-09 00:00:00,200,0,دفعة
270,2022-03-15 00:00:00,0,670,"1 بضاعة فاتورة رقم "
270,2022-03-15 00:00:00,500,0,
270,2022-03-17 00:00:00,200,0,
270,2022-03-25 00:00:00,200,0,
270,2022-03-28 00:00:00,100,0,
270,2022-03-31 00:00:00,0,860,"1 بضاعة فاتورة رقم "
270,2022-03-31 00:00:00,200,0,
270,2022-04-07 00:00:00,200,0,
270,2022-04-11 00:00:00,0,1377,"1 بضاعة فاتورة رقم "
270,2022-04-11 00:00:00,1000,0,
270,2022-04-11 00:00:00,0,40,"1 بضاعة فاتورة رقم "
270,2022-04-14 00:00:00,200,0,دفعة
270,2022-04-16 00:00:00,200,0,دفعة
270,2022-04-19 00:00:00,200,0,دفعة
270,2022-04-20 00:00:00,400,0,دفعة
270,2022-04-20 00:00:00,0,575,"1 بضاعة فاتورة رقم "
270,2022-04-26 00:00:00,200,0,دفعة
270,2022-05-11 00:00:00,212,0,دفعة
270,2022-05-16 00:00:00,335,0,دفعة
270,2022-05-16 00:00:00,0,742.5,"1 بضاعة فاتورة رقم "
270,2022-05-19 00:00:00,0,1260,"1 بضاعة فاتورة رقم "
270,2022-05-19 00:00:00,200,0,دفعة
270,2022-05-20 00:00:00,0,650,"1 بضاعة فاتورة رقم "
270,2022-05-20 00:00:00,500,0,دفعة
270,2022-05-21 00:00:00,300,0,دفعة
270,2022-05-23 00:00:00,500,0,دفعة
270,2022-05-23 00:00:00,0,24,"1 بضاعة فاتورة رقم "
